Test_0,Test_1,Test_2,Test_3,Test_4,Test_5,Test_6,Test_7,Test_8,Test_9,Test_10,Test_11,Test_12,Test_13,Test_14,Test_15,RMA
203.28,F,Mid,OP-17,True,79.52,True,True,2018.0,86.8,jan,321,2,-1,0,,False
217.8,C,Mid,OP-17,True,210.04,True,False,2018.0,6.2,feb,475,1,-1,0,,False
355.74,D,Low,OP-17,True,516.84,True,True,,37.2,jun,753,1,-1,0,,False
239.58,H,Low,OP-17,True,219.4,True,True,2018.0,74.4,jul,318,1,-1,0,,False
261.36,D,Low,OP-1,True,56.38,True,True,,9.3,jun,284,1,-1,0,,False
181.5,H,Low,OP-1,True,115.92,False,True,2018.0,93.0,jul,62,12,-1,0,,False
290.4,F,Low,OP-1,True,256.32,False,True,,43.4,may,224,2,-1,0,,False
355.74,G,Low,OP-4,True,104.74,True,True,,40.3,may,113,2,-1,0,,False
217.8,F,Mid,OP-1,True,98.5,True,True,2018.0,77.5,aug,167,4,-1,0,,False
254.1,,Low,OP-4,True,147.9,True,True,2018.0,89.9,aug,41,2,-1,0,,False
341.22,B,Low,OP-1,True,919.58,False,False,2018.0,89.9,jul,114,2,-1,0,,False
188.76,E,Mid,OP-17,True,107.86,True,True,2018.0,89.9,jan,168,3,-1,0,,False
261.36,C,Mid,OP-17,True,196.78,True,True,2018.0,34.1,aug,106,2,-1,0,,False
188.76,F,Mid,OP-17,True,369.16,False,True,2018.0,49.6,apr,472,2,-1,0,,False
304.92,B,Low,OP-1,True,994.2,False,True,,83.7,may,22,16,-1,0,,False
159.72,J,Mid,,True,195.74,True,True,2018.0,6.2,sep,154,1,-1,0,,False
319.44,C,High,OP-17,True,53.0,True,True,2018.0,68.2,aug,54,2,-1,0,,False
275.88,F,Mid,OP-1,True,66.0,True,True,2018.0,89.9,aug,98,2,-1,0,,False
363.0,A,Low,OP-1,True,925.82,True,True,2018.0,27.9,jun,239,4,-1,0,,True
232.32,G,Mid,OP-17,True,284.4,False,False,2018.0,86.8,aug,27,10,-1,0,,False
225.06,H,Low,OP-1,True,652.04,False,True,2018.0,62.0,nov,257,2,-1,0,,False
254.1,G,Low,OP-17,True,760.98,False,False,2018.0,24.8,aug,275,4,-1,0,,False
275.88,D,Low,OP-1,True,126.84,False,False,,9.3,jun,1030,6,-1,0,,False
275.88,D,Low,OP-4,True,96.68,False,False,2019.0,40.3,may,212,3,-1,0,,False
304.92,E,High,OP-17,True,109.16,False,True,2018.0,24.8,may,144,3,-1,0,,False
428.34,D,Low,OP-4,True,99.54,False,True,,15.5,may,55,3,-1,0,,False
500.94,L,Low,OP-4,True,125.54,True,True,2019.0,37.2,aug,26,1,-1,0,,False
471.9,K,Low,OP-4,True,619.54,False,True,2018.0,12.4,sep,112,7,-1,0,,False
304.92,H,High,OP-1,True,69.38,True,True,,49.6,may,88,6,-1,0,,False
370.26,D,Low,OP-1,True,531.4000000000001,False,True,2018.0,55.8,aug,312,3,-1,0,,False
275.88,G,Low,OP-1,True,278.68,True,True,2018.0,62.0,nov,452,2,-1,0,,False
239.58,B,High,OP-1,True,159.86,False,True,,24.8,may,216,1,-1,0,,False
254.1,C,Mid,OP-17,True,829.88,False,True,2018.0,77.5,may,179,1,-1,0,,False
297.66,F,Low,OP-1,True,469.52,False,True,2018.0,6.2,jun,142,1,-1,0,,False
312.18,C,Low,OP-17,True,970.54,False,True,2018.0,12.4,aug,190,3,-1,0,,False
275.88,B,Low,OP-1,True,53.0,True,False,2018.0,49.6,jul,1473,6,-1,0,,False
326.7,F,Low,OP-4,True,-30.72,True,True,,27.9,jun,225,2,-1,0,,False
210.54,D,Mid,OP-1,True,133.34,False,True,2018.0,34.1,may,471,3,-1,0,,False
333.96,F,Low,OP-1,True,-34.620000000000005,False,True,,83.7,may,112,1,-1,0,,False
232.32,G,High,OP-1,True,344.46000000000004,False,False,2018.0,49.6,apr,211,3,-1,0,,False
413.82,F,Low,OP-4,True,53.0,True,True,,15.5,jun,58,8,-1,0,,False
239.58,F,Low,OP-1,True,2472.3,False,True,2018.0,52.7,apr,407,2,-1,0,,False
580.8,L,Low,OP-1,True,173.12,True,True,2018.0,21.7,dec,127,2,-1,0,,False
275.88,K,Low,OP-4,True,58.46,True,True,2018.0,80.6,aug,634,2,-1,0,,False
275.88,B,Low,OP-1,True,53.26,True,False,2018.0,65.1,nov,152,2,-1,0,,False
268.62,B,Mid,OP-1,True,80.3,True,False,,52.7,jun,260,4,-1,0,,False
290.4,B,Mid,OP-1,True,69.9,False,True,2018.0,46.5,may,15,3,-1,0,,False
348.48,C,Low,OP-17,True,121.38,False,True,,15.5,may,350,2,-1,0,,False
261.36,C,Mid,OP-17,True,212.38,True,True,2018.0,21.7,aug,86,2,-1,0,,False
326.7,F,Low,OP-1,True,14.259999999999998,False,True,2018.0,43.4,jul,287,2,-1,0,,False
203.28,A,Mid,OP-1,True,132.04000000000002,True,True,2018.0,43.4,jun,516,1,-1,0,,False
413.82,K,Low,OP-4,True,183.26,False,False,2018.0,21.7,aug,59,2,-1,0,,False
370.26,B,High,OP-1,True,56.12,False,True,2018.0,52.7,nov,150,1,-1,0,,False
363.0,D,Low,OP-4,True,2169.14,False,True,2018.0,55.8,aug,256,6,-1,0,,False
333.96,H,Low,OP-1,True,330.94,False,True,,24.8,may,45,2,-1,0,,False
283.14,B,Low,OP-1,True,53.0,False,True,2018.0,24.8,may,503,1,-1,0,,False
304.92,D,Low,OP-1,True,86.80000000000001,False,True,,89.9,may,285,1,-1,0,,False
348.48,C,Low,OP-17,True,1772.38,True,True,,52.7,jun,159,3,-1,0,,False
304.92,F,Low,OP-1,True,175.98000000000002,False,True,2018.0,21.7,jul,216,5,-1,0,,False
283.14,D,Low,OP-4,True,459.64,True,True,,52.7,jun,57,1,-1,0,,False
181.5,E,Mid,OP-17,True,170.78,False,True,2018.0,52.7,jul,134,1,-1,0,,False
413.82,A,Low,OP-4,True,53.0,True,True,,27.9,jun,540,1,-1,0,,False
225.06,H,Mid,OP-1,True,600.04,False,True,,9.3,jun,455,1,-1,0,,False
290.4,D,Low,OP-1,True,123.46,False,True,,89.9,may,483,2,-1,0,,False
181.5,B,Mid,OP-1,True,-38.52000000000001,True,True,2018.0,46.5,jul,246,1,-1,0,,False
392.04,C,Low,OP-17,True,67.3,False,True,2018.0,6.2,jun,112,2,-1,0,,False
304.92,D,Low,OP-4,True,120.6,False,True,2019.0,96.1,jul,175,2,-1,0,,False
333.96,D,Low,OP-4,True,53.0,False,True,,37.2,may,51,9,-1,0,,False
283.14,F,Low,OP-1,True,183.26,True,True,,80.6,may,289,1,-1,0,,False
283.14,F,Low,OP-1,True,325.48,True,False,2018.0,65.1,jul,405,1,-1,0,,False
174.24,L,Mid,OP-1,True,148.16,True,False,,49.6,may,234,2,-1,0,,False
384.78,F,High,OP-4,True,1948.4,False,True,,93.0,may,153,1,-1,0,,False
326.7,D,Low,OP-4,True,53.0,True,True,,71.3,may,574,5,-1,0,,False
225.06,D,Mid,OP-4,True,-75.70000000000002,False,True,,89.9,may,334,2,-1,0,,False
275.88,D,Low,OP-1,True,-47.88000000000001,False,True,,27.9,may,412,1,-1,0,,False
239.58,C,Low,OP-17,True,420.12,False,True,,58.9,aug,480,1,-1,0,,True
268.62,D,Low,OP-1,True,155.7,False,True,,18.6,may,219,2,-1,0,,False
312.18,F,Mid,OP-1,True,61.84,True,True,2019.0,93.0,jul,29,1,-1,0,,False
304.92,A,Low,OP-1,True,2167.06,False,True,,93.0,may,69,1,-1,0,,False
312.18,A,Low,OP-17,True,68.08,False,True,2018.0,27.9,feb,48,4,-1,0,,False
602.5799999999999,L,High,OP-4,True,338.22,True,True,2019.0,15.5,mar,181,1,-1,0,,True
333.96,K,Low,OP-4,True,53.0,True,True,2019.0,6.2,feb,161,1,-1,0,,False
239.58,B,Low,OP-1,True,127.88,False,True,2018.0,52.7,apr,306,1,-1,0,,False
232.32,F,Low,OP-1,True,74.84,True,False,2018.0,89.9,jul,403,3,-1,0,,False
246.84,F,Low,OP-1,True,456.78,True,True,2018.0,62.0,aug,200,2,-1,0,,False
341.22,B,Low,OP-1,True,53.0,False,True,2019.0,27.9,jul,250,1,-1,0,,False
225.06,E,Low,OP-1,True,61.58,True,True,2018.0,18.6,aug,165,4,-1,0,,False
319.44,,Low,OP-1,True,655.94,True,True,2018.0,12.4,aug,251,3,-1,0,,False
261.36,B,Low,OP-1,True,63.92,False,True,,24.8,may,102,4,-1,0,,False
319.44,C,Low,OP-1,True,-119.9,True,True,2018.0,93.0,jul,342,3,-1,0,,False
297.66,E,Mid,OP-17,True,1080.0,False,True,,93.0,may,96,2,-1,0,,False
588.06,L,Low,OP-1,True,53.26,True,True,2018.0,58.9,aug,65,5,-1,0,,False
297.66,H,Low,OP-1,True,2194.88,False,False,,93.0,may,124,4,-1,0,,False
225.06,D,Low,OP-1,True,76.92,False,True,,49.6,may,688,1,-1,0,,True
304.92,C,Low,OP-17,True,118.26,True,True,2018.0,62.0,aug,413,2,-1,0,,False
319.44,B,Mid,OP-1,True,80.56,True,True,,37.2,jun,109,2,-1,0,,False
304.92,G,Low,OP-17,True,113.58,True,True,2018.0,15.5,feb,446,1,-1,0,,False
268.62,F,Mid,OP-1,True,112.28,False,True,2018.0,62.0,aug,1740,2,-1,0,,False
196.02,B,Mid,OP-1,True,13.740000000000002,True,True,2018.0,24.8,jul,283,2,-1,0,,False
377.52,F,Low,OP-17,True,108.64,True,True,2018.0,89.9,aug,161,3,-1,0,,False
363.0,D,Low,OP-4,True,52.74,True,True,2018.0,58.9,aug,195,2,-1,0,,False
290.4,F,High,OP-1,True,-44.5,False,True,2018.0,40.3,may,60,5,-1,0,,False
261.36,C,Mid,OP-17,True,1060.5,False,True,,83.7,may,21,5,-1,0,,False
297.66,B,Low,OP-1,True,97.46,True,True,2018.0,65.1,jul,71,9,-1,0,,False
283.14,C,Low,OP-17,True,125.28,True,False,2018.0,86.8,jul,60,3,-1,0,,False
290.4,F,High,OP-17,True,539.46,False,True,2018.0,52.7,nov,64,1,-1,0,,False
261.36,C,Mid,OP-17,True,120.6,False,True,2018.0,21.7,may,49,1,-1,0,,False
312.18,G,Low,OP-17,True,107.6,True,True,2018.0,89.9,jul,646,2,-1,0,,False
239.58,H,Low,OP-1,True,144.78,False,True,2018.0,58.9,nov,107,2,-1,0,,False
283.14,F,Low,OP-1,True,91.22,False,True,2018.0,18.6,may,151,2,-1,0,,False
188.76,H,Low,OP-17,True,795.3000000000001,True,True,2018.0,93.0,mar,52,3,-1,0,,False
225.06,D,Low,OP-1,True,-107.42000000000002,False,True,,6.2,jun,115,2,-1,0,,False
348.48,C,High,OP-17,True,81.08,False,True,,83.7,may,89,2,-1,0,,False
232.32,D,Low,OP-1,True,79.26,False,True,,58.9,may,191,4,-1,0,,False
232.32,A,Mid,OP-1,True,53.0,True,True,2018.0,83.7,may,123,2,-1,0,,False
348.48,F,High,OP-1,False,58.2,True,True,2018.0,83.7,aug,145,3,-1,0,,False
355.74,D,Low,OP-1,True,-65.04,False,True,2018.0,43.4,may,558,1,-1,0,,True
399.3,D,Low,OP-1,True,315.86,False,True,2018.0,37.2,aug,112,2,-1,0,,False
239.58,C,High,OP-1,True,80.56,True,True,2018.0,62.0,aug,175,3,-1,0,,False
268.62,F,High,OP-1,True,731.6,False,True,2018.0,40.3,may,53,1,-1,0,,False
348.48,H,Low,OP-1,True,102.66,False,True,2018.0,15.5,feb,238,3,-1,0,,False
254.1,D,Mid,OP-1,True,150.76,False,False,,18.6,may,207,3,-1,0,,False
406.56,E,Low,OP-1,True,261.0,True,False,2018.0,27.9,jul,170,1,-1,0,,False
283.14,H,Mid,OP-1,True,56.64,False,False,,40.3,may,19,9,-1,0,,False
210.54,D,Mid,OP-1,True,197.3,False,True,2018.0,46.5,may,133,4,-1,0,,False
348.48,F,Low,OP-1,True,1878.2,True,True,2018.0,18.6,aug,80,2,-1,0,,False
297.66,D,Low,OP-1,True,164.54000000000002,False,True,,40.3,may,244,1,-1,0,,False
355.74,D,Low,OP-4,True,149.46,False,True,2018.0,96.1,jul,18,44,-1,0,,False
304.92,F,Mid,,True,142.44,False,True,,9.3,jun,26,7,-1,0,,False
319.44,D,Low,OP-4,True,87.84,False,True,2018.0,21.7,may,378,1,-1,0,,False
341.22,C,Low,OP-17,True,81.34,False,True,2018.0,68.2,jul,268,1,-1,0,,False
217.8,C,Mid,OP-17,True,1655.64,False,True,,83.7,may,152,11,-1,0,,False
232.32,D,Low,OP-1,True,55.34,False,True,2018.0,52.7,apr,334,2,-1,0,,False
261.36,C,Mid,OP-1,True,445.86,False,True,2018.0,49.6,nov,270,1,-1,0,,True
355.74,G,Low,OP-1,True,123.98,True,True,2018.0,71.3,jul,58,1,-1,0,,False
363.0,D,Low,OP-1,True,263.6,False,True,,43.4,may,19,14,-1,0,,False
312.18,D,Low,OP-4,True,249.82,False,True,,27.9,may,315,4,-1,0,,False
333.96,F,Low,OP-1,True,182.74,False,True,2018.0,96.1,jul,37,10,-1,0,,False
210.54,A,Mid,OP-1,True,179.36,True,True,2019.0,93.0,apr,95,1,-1,0,,False
261.36,C,Low,OP-17,True,53.0,False,True,,83.7,may,145,2,-1,0,,False
261.36,F,Low,OP-17,True,398.02,True,True,2018.0,89.9,oct,174,2,-1,0,,False
203.28,J,Mid,OP-1,True,53.0,False,True,,46.5,may,133,3,-1,0,,False
377.52,D,Low,OP-1,True,128.14,False,True,,65.1,may,45,13,-1,0,,False
384.78,D,Low,OP-4,True,915.16,False,True,,71.3,may,331,6,-1,0,,False
268.62,F,Mid,OP-1,True,53.0,True,True,2018.0,12.4,aug,69,2,-1,0,,False
355.74,F,Low,OP-17,True,125.54,False,True,,58.9,may,168,4,-1,0,,False
312.18,D,Low,OP-4,True,255.28,False,False,,46.5,may,284,5,-1,0,,False
254.1,C,Low,OP-1,True,354.6,False,True,,83.7,may,116,3,-1,0,,False
232.32,C,Low,OP-17,True,38.7,False,True,2018.0,80.6,aug,107,4,-1,0,,False
232.32,D,Low,OP-1,True,171.56,True,True,2018.0,37.2,may,121,1,-1,0,,False
225.06,D,Mid,OP-4,True,-77.52000000000001,False,True,,89.9,may,76,4,-1,0,,False
225.06,F,Mid,OP-17,True,356.16,False,True,,9.3,jun,207,1,-1,0,,False
254.1,F,Mid,OP-17,True,976.52,True,True,2018.0,65.1,nov,267,1,-1,0,,False
297.66,F,Low,OP-1,True,330.16,True,True,2018.0,34.1,feb,109,3,-1,0,,True
254.1,D,Low,OP-4,True,215.24,False,True,,21.7,may,163,1,-1,0,,False
333.96,C,High,OP-1,True,-168.52,True,False,2018.0,89.9,aug,728,2,-1,0,,False
261.36,H,Low,OP-1,True,53.0,False,False,2018.0,27.9,feb,101,2,-1,0,,False
232.32,F,High,OP-1,True,-50.74000000000001,False,True,,6.2,jun,180,1,-1,0,,False
275.88,C,Low,OP-17,True,3401.02,True,True,,52.7,jun,118,3,-1,0,,False
217.8,E,Mid,OP-17,True,65.48,True,True,2018.0,65.1,nov,140,1,-1,0,,False
363.0,B,Mid,OP-1,True,71.72,True,True,,24.8,may,141,2,-1,0,,False
246.84,H,High,OP-1,True,382.68,False,True,2018.0,46.5,may,259,3,-1,0,,False
421.08,C,Low,OP-17,True,892.28,True,True,2018.0,58.9,aug,58,2,-1,0,,False
188.76,B,Mid,OP-1,True,53.0,True,True,2018.0,89.9,jul,165,23,-1,0,,False
348.48,C,Low,OP-17,True,205.36,False,False,2018.0,18.6,may,179,2,-1,0,,False
203.28,D,Low,OP-1,True,397.5,False,True,2018.0,46.5,may,242,1,-1,0,,False
290.4,B,Low,OP-1,True,53.0,True,True,,37.2,jun,543,2,-1,0,,False
232.32,H,Mid,OP-1,True,481.74,True,True,2018.0,83.7,may,204,2,-1,0,,False
188.76,A,Low,OP-17,True,171.04000000000002,False,False,,71.3,may,28,18,-1,0,,False
254.1,B,Low,OP-1,True,184.3,False,False,,83.7,may,371,2,-1,0,,False
413.82,D,Low,OP-1,True,3717.18,True,True,2018.0,34.1,aug,231,5,-1,0,,False
283.14,H,Low,OP-17,True,240.72,True,True,2019.0,71.3,apr,141,1,-1,0,,False
312.18,A,High,OP-1,True,463.02,False,True,2018.0,58.9,nov,87,1,-1,0,,False
232.32,B,Low,OP-4,True,112.28,False,True,2018.0,65.1,jul,1017,6,-1,0,,True
196.02,H,Low,OP-1,False,-81.42000000000002,False,True,2018.0,43.4,jul,172,3,-1,0,,False
319.44,D,Low,OP-1,True,4259.28,False,True,2018.0,65.1,nov,297,1,-1,0,,False
428.34,K,Low,OP-17,True,53.0,True,False,2018.0,89.9,jul,376,2,-1,0,,False
297.66,D,Mid,OP-1,True,164.28,False,True,2018.0,37.2,may,92,1,-1,0,,False
479.16,L,Low,OP-17,True,641.12,True,True,2018.0,68.2,apr,155,1,-1,0,,False
166.98,D,Low,OP-4,True,354.08,False,True,2018.0,49.6,apr,743,1,-1,0,,False
297.66,D,Low,OP-4,True,590.4200000000001,False,True,2018.0,46.5,may,493,7,-1,0,,False
239.58,D,Low,OP-4,True,53.0,False,True,,46.5,may,270,1,-1,0,,False
326.7,A,High,OP-1,True,242.28,False,False,2018.0,55.8,nov,107,1,-1,0,,False
319.44,A,Low,OP-17,True,99.28,True,True,2018.0,24.8,aug,126,2,-1,0,,False
435.6,L,High,OP-17,True,607.0600000000001,True,True,2018.0,31.0,jul,421,6,-1,0,,False
326.7,F,Mid,OP-17,True,595.62,True,True,2018.0,89.9,aug,29,14,-1,0,,False
326.7,B,Low,OP-1,True,402.18,True,False,2018.0,24.8,jul,220,1,-1,0,,False
413.82,C,Low,OP-17,True,469.52,True,True,2018.0,89.9,jul,339,3,-1,0,,False
174.24,A,Mid,OP-1,True,83.94,True,True,,46.5,sep,51,1,-1,0,,False
413.82,D,Low,OP-4,True,58.98,False,True,2019.0,96.1,jul,25,8,-1,0,,False
239.58,H,Low,OP-1,True,110.2,False,True,,83.7,may,345,1,-1,0,,False
399.3,L,Low,OP-1,True,174.16000000000005,True,True,,52.7,jun,287,4,-1,0,,False
319.44,G,Low,OP-17,True,53.0,False,True,,27.9,jul,300,1,-1,0,,False
145.2,J,Mid,OP-1,True,362.66,True,True,2018.0,37.2,feb,274,1,-1,0,,False
225.06,F,Mid,OP-1,True,652.3000000000001,True,True,2018.0,12.4,aug,139,1,-1,0,,False
297.66,F,Low,OP-1,True,53.0,True,True,2018.0,34.1,mar,101,1,-1,0,,False
246.84,D,Low,OP-1,True,175.2,False,False,2018.0,62.0,apr,217,1,-1,0,,False
203.28,D,Low,OP-1,True,87.06,False,True,,37.2,may,147,5,-1,0,,False
290.4,C,Low,OP-17,True,53.0,True,True,2018.0,43.4,jul,109,8,-1,0,,False
181.5,J,Mid,OP-17,True,54.3,True,True,2018.0,89.9,sep,138,1,-1,0,,False
283.14,F,Mid,OP-17,True,1561.78,True,True,2018.0,6.2,feb,83,3,-1,0,,False
421.08,C,Low,OP-1,True,158.82,False,True,2018.0,89.9,jul,145,2,-1,0,,False
268.62,H,Low,OP-17,True,1070.38,False,True,2018.0,83.7,apr,124,1,-1,0,,True
261.36,F,Low,OP-1,True,1587.52,False,True,,71.3,may,219,4,-1,0,,False
268.62,D,Low,OP-1,True,70.42,True,True,,9.3,jun,45,2,-1,0,,False
290.4,F,Low,OP-1,True,81.34,True,True,,62.0,jun,402,22,-1,0,,False
254.1,F,Low,OP-1,True,1225.08,False,True,2018.0,55.8,nov,854,1,-1,0,,True
275.88,A,Low,OP-17,True,784.12,False,True,2018.0,93.0,apr,830,1,-1,0,,True
283.14,H,Mid,OP-17,True,729.0,False,True,,52.7,jun,77,1,-1,0,,False
319.44,F,High,OP-1,True,-32.540000000000006,False,True,,21.7,may,171,1,-1,0,,False
283.14,F,Low,OP-17,True,107.34,True,True,,71.3,jul,36,2,-1,0,,False
254.1,F,Low,OP-1,True,53.0,True,True,2018.0,83.7,aug,106,4,-1,0,,False
203.28,C,Mid,OP-17,True,53.0,True,True,2019.0,83.7,may,198,2,-1,0,,False
232.32,K,Low,OP-17,True,145.82,False,True,2018.0,55.8,nov,175,2,-1,0,,False
421.08,E,Low,OP-4,True,227.46,False,True,,52.7,jun,16,3,-1,0,,False
181.5,F,Mid,OP-1,True,32.2,False,False,,9.3,jun,89,1,-1,0,,False
261.36,B,Low,OP-1,True,50.14,False,True,2018.0,93.0,jul,172,28,-1,0,,False
181.5,F,Mid,OP-1,True,613.82,False,True,2018.0,65.1,jul,339,1,-1,0,,False
392.04,D,Low,OP-1,True,437.8,False,True,,43.4,may,108,1,-1,0,,False
312.18,F,Mid,OP-1,True,207.18,False,True,,15.5,may,55,1,-1,0,,False
246.84,F,Low,OP-1,True,433.64,False,True,,71.3,may,350,1,-1,0,,False
246.84,K,Low,OP-1,True,53.0,False,True,,93.0,oct,154,1,-1,0,,True
188.76,D,Mid,OP-4,True,-177.62,False,True,2018.0,55.8,may,827,2,-1,0,,True
217.8,H,Mid,OP-1,True,315.34000000000003,False,True,2018.0,89.9,jan,253,1,-1,0,,False
246.84,C,Low,OP-17,True,343.16,False,True,2018.0,77.5,jul,53,5,-1,0,,False
348.48,H,Low,OP-1,True,55.08,True,False,2018.0,21.7,jul,46,1,-1,0,,False
442.86,E,High,OP-17,True,1771.6,True,True,2018.0,74.4,feb,481,2,-1,0,,True
348.48,D,Mid,OP-1,True,-90.52,True,False,2018.0,65.1,nov,150,2,-1,0,,False
304.92,F,Low,OP-1,True,167.14,True,True,2018.0,62.0,aug,143,2,-1,0,,False
312.18,,Mid,,True,100.06,True,True,2019.0,86.8,jan,41,1,-1,0,,False
232.32,C,Mid,OP-17,True,176.24,False,True,2018.0,21.7,aug,90,3,-1,0,,False
370.26,C,Low,OP-17,True,216.8,False,True,2018.0,15.5,may,138,1,-1,0,,False
326.7,C,Low,OP-17,True,3.0799999999999983,False,True,2018.0,18.6,may,138,3,-1,0,,False
268.62,E,Low,OP-1,True,179.62,True,False,2018.0,83.7,aug,155,15,-1,0,,False
290.4,E,Low,OP-17,True,469.78,True,True,,52.7,jun,279,1,-1,0,,False
254.1,H,Low,OP-1,False,53.0,True,False,,12.4,jul,105,3,-1,0,,False
377.52,H,High,OP-1,True,78.48,True,False,,58.9,jun,148,1,-1,0,,False
275.88,C,Low,OP-17,True,110.98,True,True,2018.0,86.8,jan,63,1,-1,0,,False
261.36,F,Low,OP-1,True,176.24,False,True,,83.7,may,59,1,-1,0,,False
275.88,F,Mid,OP-17,True,59.5,False,True,2018.0,3.1,jun,232,2,-1,0,,True
261.36,H,Low,OP-1,True,175.2,False,True,2018.0,96.1,jul,101,4,-1,0,,False
246.84,C,Low,OP-17,True,312.22,False,False,2018.0,65.1,nov,81,1,-1,0,,False
203.28,F,Mid,OP-17,True,642.94,False,True,,27.9,may,331,1,-1,0,,False
261.36,F,Mid,OP-1,True,53.0,True,True,2018.0,89.9,aug,85,6,-1,0,,False
261.36,B,Low,OP-1,True,849.64,False,True,2019.0,34.1,may,1143,4,-1,0,,False
283.14,B,Low,OP-1,True,1543.06,False,True,,62.0,may,175,2,-1,0,,False
261.36,A,Mid,OP-17,True,2397.94,False,True,,34.1,jun,952,3,-1,0,,False
246.84,C,Mid,OP-1,True,189.24,True,True,,40.3,aug,9,1,-1,0,,False
217.8,J,Mid,OP-1,True,857.96,True,True,2018.0,80.6,jan,123,1,-1,0,,False
341.22,D,Low,OP-1,True,365.78,False,True,2018.0,52.7,apr,239,2,-1,0,,False
297.66,D,Low,OP-4,True,154.14,False,True,,49.6,jun,87,6,-1,0,,False
297.66,F,Mid,OP-1,True,213.68,True,True,2018.0,15.5,feb,1056,1,-1,0,,False
203.28,C,Mid,OP-17,True,113.06,False,False,2018.0,77.5,jul,568,2,-1,0,,False
363.0,D,High,OP-4,True,454.7,False,True,2018.0,62.0,nov,25,1,-1,0,,False
261.36,C,Mid,OP-17,True,922.18,True,True,2018.0,55.8,nov,307,1,-1,0,,False
232.32,D,Low,OP-1,True,61.84,False,True,2018.0,15.5,may,321,2,-1,0,,False
377.52,L,Low,OP-1,True,209.78,True,False,,27.9,jun,79,1,-1,0,,False
196.02,J,Mid,OP-1,True,108.38,True,True,2018.0,83.7,mar,378,1,-1,0,,True
174.24,D,Low,OP-1,True,-4.200000000000003,False,True,2018.0,6.2,apr,90,1,-1,0,,False
239.58,F,High,OP-17,True,63.14,True,True,2018.0,58.9,aug,123,5,-1,0,,False
225.06,D,Low,OP-1,True,441.7,False,False,,71.3,may,159,3,-1,0,,False
290.4,D,Low,OP-1,True,137.76,False,False,2018.0,21.7,jul,112,1,-1,0,,False
341.22,F,Low,OP-1,True,-190.88,False,True,,86.8,may,176,2,-1,0,,False
254.1,D,High,OP-1,True,53.0,False,True,,24.8,may,477,1,-1,0,,False
319.44,F,High,OP-1,True,53.0,True,True,2018.0,37.2,aug,56,2,-1,0,,False
246.84,D,Low,OP-1,True,529.06,False,True,,62.0,may,203,2,-1,0,,False
363.0,C,Low,OP-1,True,243.32,True,True,2018.0,21.7,apr,736,7,-1,0,,False
217.8,B,Low,OP-1,True,387.36,False,False,2018.0,52.7,jul,544,1,-1,0,,False
268.62,J,Low,,True,53.0,True,True,,55.8,jun,115,1,-1,0,,False
203.28,F,Mid,OP-1,True,85.75999999999999,True,True,2018.0,9.3,mar,229,1,-1,0,,False
333.96,F,High,OP-1,True,166.10000000000002,False,True,,46.5,may,192,3,-1,0,,False
421.08,C,Low,OP-17,True,762.5400000000001,True,True,,55.8,jun,188,1,-1,0,,False
254.1,H,Mid,OP-1,True,523.6,False,True,2018.0,77.5,may,65,2,-1,0,,False
399.3,F,Mid,OP-1,True,921.14,False,True,,6.2,jun,63,1,-1,0,,False
413.82,D,Low,OP-4,True,466.92,True,False,,62.0,jun,78,4,-1,0,,False
239.58,D,Low,OP-1,True,174.42000000000002,False,True,,65.1,may,494,2,-1,0,,False
196.02,D,Mid,OP-1,True,91.48,True,True,2018.0,68.2,jul,203,1,-1,0,,False
181.5,H,Low,OP-1,True,285.44,False,True,,86.8,may,328,1,-1,0,,False
239.58,F,High,OP-1,True,53.0,True,True,2018.0,65.1,aug,224,8,-1,0,,False
290.4,F,Mid,OP-17,True,168.7,False,True,2018.0,74.4,jul,631,1,-1,0,,False
319.44,D,Low,OP-4,True,743.82,False,True,,62.0,jun,202,2,-1,0,,False
217.8,F,Mid,OP-17,True,-199.2,True,False,2018.0,65.1,aug,194,2,-1,0,,False
254.1,D,Low,OP-1,True,158.82,False,True,2018.0,62.0,apr,12,6,-1,0,,False
348.48,D,Low,OP-1,True,93.82,False,True,,18.6,may,73,1,-1,0,,False
355.74,K,Low,OP-17,True,168.18,True,True,2018.0,24.8,aug,27,6,-1,0,,False
348.48,L,Low,OP-4,False,-21.10000000000001,True,False,2018.0,58.9,nov,157,1,-1,0,,False
421.08,K,Mid,OP-17,True,90.7,False,False,2018.0,49.6,jul,128,2,-1,0,,False
370.26,H,Low,OP-1,True,824.4200000000001,True,True,,52.7,jun,83,2,-1,0,,False
333.96,A,Mid,OP-17,True,236.3,True,True,2018.0,12.4,feb,398,1,-1,0,,False
399.3,L,Low,OP-4,True,-198.16,True,False,2018.0,43.4,may,104,1,-1,0,,False
246.84,F,Mid,OP-1,True,619.28,False,True,2018.0,80.6,may,41,1,-1,0,,False
232.32,C,Mid,OP-17,True,736.5400000000001,True,True,2018.0,86.8,aug,77,4,-1,0,,False
239.58,F,Low,OP-1,True,87.58,True,True,2018.0,12.4,may,218,1,-1,0,,True
348.48,F,Low,,True,1494.18,True,True,,49.6,jun,143,5,-1,0,,False
421.08,D,Low,OP-4,True,133.34,True,True,2018.0,58.9,aug,156,2,-1,0,,False
333.96,F,Low,OP-1,True,67.82,True,True,,86.8,may,796,1,-1,0,,True
